name,file_path,start_line,complexity,method,oom
dump_stats,./third_party/cpython/Lib/profile.py,393,Unknown,numeric,False
dump_stats,./third_party/cpython/Lib/pstats.py,194,O(1),numeric,False
dump_struct,./third_party/cpython/Lib/xmlrpc/client.py,569,Unknown,numeric,False
dumps,./third_party/cpython/Lib/plistlib.py,932,Unknown,numeric,False
dumps,./third_party/cpython/Lib/multiprocessing/reduction.py,49,O(n),numeric,False
dumps,./third_party/cpython/Lib/xmlrpc/client.py,467,Unknown,numeric,False
dumps,./third_party/cpython/Lib/xmlrpc/client.py,918,O(n),numeric,False
dumps,./third_party/cpython/Lib/idlelib/rpc.py,57,O(n),numeric,False
dyld_default_search,./third_party/cpython/Lib/ctypes/macholib/dyld.py,99,O(n),numeric,False
dyld_env,./third_party/cpython/Lib/ctypes/macholib/dyld.py,36,O(n^2),numeric,True
dyld_executable_path_search,./third_party/cpython/Lib/ctypes/macholib/dyld.py,92,Unknown,numeric,False
dyld_image_suffix_search,./third_party/cpython/Lib/ctypes/macholib/dyld.py,61,O(n),numeric,False
dyld_override_search,./third_party/cpython/Lib/ctypes/macholib/dyld.py,75,O(n),numeric,False
dylib_info,./third_party/cpython/Lib/ctypes/macholib/dylib.py,19,O(n),numeric,False
edit,./third_party/cpython/Lib/idlelib/tree.py,305,Unknown,numeric,False
ehlo,./third_party/cpython/Lib/smtplib.py,443,O(log n),numeric,False
element_names,./third_party/cpython/Lib/tkinter/ttk.py,451,O(n),numeric,False
element_options,./third_party/cpython/Lib/tkinter/ttk.py,457,Unknown,numeric,False
embedded_body,./third_party/cpython/Lib/email/contentmanager.py,147,Unknown,numeric,False
emit,./third_party/cpython/Lib/logging/handlers.py,988,O(n log n),numeric,True
emit,./third_party/cpython/Lib/logging/handlers.py,1077,O(n),numeric,False
emit,./third_party/cpython/Lib/logging/handlers.py,1201,O(n),numeric,False
emit,./third_party/cpython/Lib/logging/handlers.py,1278,O(n log n),numeric,True
emit_IfStmt,./third_party/cpython/Tools/cases_generator/generators_common.py,558,Unknown,numeric,False
emit_MacroIfStmt,./third_party/cpython/Tools/cases_generator/generators_common.py,524,Unknown,numeric,False
emit_SimpleStmt,./third_party/cpython/Tools/cases_generator/generators_common.py,469,Unknown,numeric,False
emit_default,./third_party/cpython/Tools/cases_generator/optimizer_generator.py,110,Unknown,numeric,False
emit_default_action,./third_party/cpython/Tools/peg_generator/pegen/c_generator.py,739,O(n),numeric,False
emit_function,./third_party/cpython/Parser/asdl_c.py,394,O(n),numeric,False
emit_function,./third_party/cpython/Parser/asdl_c.py,414,O(n^2),numeric,True
emit_multiline_comment,./third_party/cpython/Tools/cases_generator/cwriter.py,78,O(n^2),numeric,True
emit_str,./third_party/cpython/Tools/cases_generator/cwriter.py,106,O(n),numeric,False
emit_token,./third_party/cpython/Tools/cases_generator/cwriter.py,96,Unknown,numeric,False
enable,./third_party/cpython/Lib/imaplib.py,597,O(n),numeric,False
encode,./third_party/cpython/Lib/os.py,785,Unknown,numeric,False
encode,./third_party/cpython/Lib/quopri.py,42,O(log n),numeric,False
encode,./third_party/cpython/Lib/base64.py,531,Unknown,numeric,False
encode,./third_party/cpython/Lib/imaplib.py,1721,O(n^3),numeric,False
encode,./third_party/cpython/Lib/codecs.py,239,Unknown,numeric,False
encode,./third_party/cpython/Lib/json/encoder.py,183,O(n^3),numeric,True
encode,./third_party/cpython/Lib/xmlrpc/client.py,396,O(n),numeric,False
encode,./third_party/cpython/Lib/encodings/charmap.py,46,Unknown,numeric,False
encode,./third_party/cpython/Lib/encodings/rot_13.py,14,Unknown,numeric,False
encode,./third_party/cpython/Lib/encodings/rot_13.py,21,Unknown,numeric,False
encode,./third_party/cpython/Lib/encodings/utf_8_sig.py,93,Unknown,numeric,False
encode,./third_party/cpython/Lib/encodings/idna.py,179,O(1),numeric,False
encode,./third_party/cpython/Lib/urllib/parse.py,140,Unknown,numeric,False
encode,./third_party/cpython/Lib/idlelib/iomenu.py,270,O(n),numeric,False
encode,./third_party/cpython/Lib/email/_encoded_words.py,204,O(1),numeric,False
encode,./third_party/cpython/Lib/email/header.py,309,O(n^2),numeric,True
encode_7or8bit,./third_party/cpython/Lib/email/encoders.py,47,Unknown,numeric,False
encode_b,./third_party/cpython/Lib/email/_encoded_words.py,138,O(n),numeric,False
encode_base64,./third_party/cpython/Lib/email/encoders.py,25,Unknown,numeric,False
encode_long,./third_party/cpython/Lib/pickle.py,356,O(1),numeric,False
encode_q,./third_party/cpython/Lib/email/_encoded_words.py,89,O(n),numeric,False
encodebytes,./third_party/cpython/Lib/base64.py,562,Unknown,numeric,False
encodekey,./third_party/cpython/Lib/os.py,777,Unknown,numeric,False
encodestring,./third_party/cpython/Lib/quopri.py,101,Unknown,numeric,False
end,./third_party/cpython/Lib/xml/etree/ElementTree.py,1471,O(n),numeric,False
end,./third_party/cpython/Lib/xml/etree/ElementTree.py,2004,O(log n),numeric,False
end,./third_party/cpython/Lib/xmlrpc/client.py,669,O(n),numeric,False
endDocument,./third_party/cpython/Lib/xml/dom/pulldom.py,188,Unknown,numeric,False
endElement,./third_party/cpython/Lib/xml/dom/pulldom.py,127,Unknown,numeric,False
endElementNS,./third_party/cpython/Lib/xml/dom/pulldom.py,108,Unknown,numeric,False
endPrefixMapping,./third_party/cpython/Lib/xml/dom/pulldom.py,48,O(n),numeric,False
end_array,./third_party/cpython/Lib/plistlib.py,259,O(log n),numeric,False
end_array,./third_party/cpython/Lib/xmlrpc/client.py,747,O(n),numeric,False
end_base64,./third_party/cpython/Lib/xmlrpc/client.py,765,Unknown,numeric,False
end_dateTime,./third_party/cpython/Lib/xmlrpc/client.py,774,Unknown,numeric,False
end_dict,./third_party/cpython/Lib/plistlib.py,242,Unknown,numeric,False
end_dispatch,./third_party/cpython/Lib/xmlrpc/client.py,685,O(n),numeric,False
end_doctype_decl_handler,./third_party/cpython/Lib/xml/dom/expatbuilder.py,887,Unknown,numeric,False
end_element,./third_party/cpython/Lib/plistlib.py,301,O(n),numeric,False
end_element_ns,./third_party/cpython/Lib/xml/sax/expatreader.py,380,O(n),numeric,False
end_integer,./third_party/cpython/Lib/plistlib.py,268,O(1),numeric,False
end_methodName,./third_party/cpython/Lib/xmlrpc/client.py,797,Unknown,numeric,False
end_string,./third_party/cpython/Lib/xmlrpc/client.py,739,Unknown,numeric,False
end_struct,./third_party/cpython/Lib/xmlrpc/client.py,754,O(n),numeric,False
ensure_running,./third_party/cpython/Lib/multiprocessing/forkserver.py,123,O(n),numeric,False
enter_callback,./third_party/cpython/Lib/idlelib/pyshell.py,1246,O(n),numeric,False
entry_ok,./third_party/cpython/Lib/idlelib/query.py,131,Unknown,numeric,False
entry_ok,./third_party/cpython/Lib/idlelib/query.py,172,O(n),numeric,False
entry_ok,./third_party/cpython/Lib/idlelib/query.py,196,Unknown,numeric,False
enum_all_nodes,./third_party/cpython/Tools/unicode/dawg.py,180,O(n),numeric,False
enumerate,./third_party/cpython/Lib/threading.py,1510,O(1),numeric,False
error,./third_party/cpython/Lib/pdb.py,2802,Unknown,numeric,False
error,./third_party/cpython/Lib/re/_parser.py,299,O(n),numeric,False
error_output,./third_party/cpython/Lib/wsgiref/handlers.py,391,O(n),numeric,False
errprint,./third_party/cpython/Lib/tabnanny.py,30,O(n^3),numeric,True
errprint,./third_party/cpython/Tools/patchcheck/reindent.py,65,O(n^2),numeric,True
escape,./third_party/cpython/Lib/pydoc.py,600,Unknown,numeric,False
escape,./third_party/cpython/Lib/glob.py,249,Unknown,numeric,False
escape,./third_party/cpython/Lib/xml/sax/saxutils.py,18,O(n),numeric,False
escape,./third_party/cpython/Lib/xmlrpc/client.py,149,O(n),numeric,False
escape_ascii,./third_party/cpython/Tools/i18n/pygettext.py,206,Unknown,numeric,False
escape_brackets,./third_party/cpython/Lib/tokenize.py,202,Unknown,numeric,False
escape_char,./third_party/cpython/Lib/_ast_unparse.py,538,Unknown,numeric,False
escape_less,./third_party/cpython/Lib/_pyrepl/pager.py,62,Unknown,numeric,False
escape_nonascii,./third_party/cpython/Tools/i18n/pygettext.py,212,O(1),numeric,False
escape_path,./third_party/cpython/Lib/http/cookiejar.py,678,O(n),numeric,False
escape_stdout,./third_party/cpython/Lib/_pyrepl/pager.py,56,O(n),numeric,False
eval_ast_expr,./third_party/cpython/Tools/clinic/libclinic/dsl_parser.py,148,Unknown,numeric,False
eval_print_amount,./third_party/cpython/Lib/pstats.py,326,Unknown,numeric,False
evaluate,./third_party/cpython/Lib/annotationlib.py,95,Unknown,numeric,False
evaluate_forward_ref,./third_party/cpython/Lib/typing.py,946,Unknown,numeric,False
event_delete,./third_party/cpython/Lib/idlelib/multicall.py,380,Unknown,numeric,False
event_info,./third_party/cpython/Lib/idlelib/multicall.py,394,Unknown,numeric,False
example,./third_party/cpython/Lib/tkinter/scrolledtext.py,45,O(1),numeric,False
exception,./third_party/cpython/Lib/_pyrepl/_threading_handler.py,57,Unknown,numeric,False
exec_body_callback,./third_party/cpython/Lib/dataclasses.py,1651,Unknown,numeric,False
exec_module,./third_party/cpython/Lib/importlib/util.py,256,O(n),numeric,False
execfile,./third_party/cpython/Lib/idlelib/pyshell.py,662,O(n),numeric,False
execle,./third_party/cpython/Lib/os.py,573,O(n^3),numeric,True
execlpe,./third_party/cpython/Lib/os.py,588,O(n^2),numeric,True
exp,./third_party/cpython/Lib/_pydecimal.py,2998,Unknown,numeric,False
expand,./third_party/cpython/Lib/idlelib/squeezer.py,138,O(n),numeric,False
expand,./third_party/cpython/Lib/idlelib/tree.py,153,Unknown,numeric,False
expand_default,./third_party/cpython/Lib/optparse.py,275,Unknown,numeric,False
expand_filenames,./third_party/cpython/Tools/c-analyzer/c_common/fsutil.py,176,O(n^2),numeric,True
expand_prog_name,./third_party/cpython/Lib/optparse.py,1540,O(n^2),numeric,False
expand_range,./third_party/cpython/Tools/unicode/makeunicodedata.py,815,Unknown,numeric,False
expand_substates,./third_party/cpython/Lib/idlelib/multicall.py,124,O(n^2),numeric,False
expand_tabs,./third_party/cpython/Lib/difflib.py,1758,O(n),numeric,False
expand_version_arg,./third_party/cpython/Doc/tools/extensions/changes.py,20,Unknown,numeric,False
expand_word_event,./third_party/cpython/Lib/idlelib/autoexpand.py,27,O(n),numeric,False
expanded,./third_party/cpython/Tools/unicode/makeunicodedata.py,853,Unknown,numeric,False
expanduser,./third_party/cpython/Lib/posixpath.py,229,O(n log n),numeric,False
expanduser,./third_party/cpython/Lib/ntpath.py,343,O(n),numeric,False
expandvars,./third_party/cpython/Lib/posixpath.py,290,Unknown,numeric,False
expandvars,./third_party/cpython/Lib/ntpath.py,403,Unknown,numeric,False
expandvars,./third_party/cpython/Tools/freeze/checkextensions.py,72,O(n^3),numeric,False
expression,./third_party/cpython/Tools/cases_generator/parsing.py,483,Unknown,numeric,False
extend,./third_party/cpython/Lib/_collections_abc.py,1105,O(n),numeric,False
extend_path,./third_party/cpython/Lib/pkgutil.py,264,O(log n),numeric,False
extended_linecache_checkcache,./third_party/cpython/Lib/idlelib/pyshell.py,101,Unknown,numeric,False
external_entity_ref,./third_party/cpython/Lib/xml/sax/expatreader.py,414,O(n),numeric,False
extract,./third_party/cpython/Lib/_py_warnings.py,840,Unknown,numeric,False
extractArchive,./third_party/cpython/Mac/BuildScript/build-installer.py,719,O(n),numeric,False
extract_line,./third_party/cpython/Tools/cases_generator/plexer.py,86,O(n),numeric,False
extract_pip_files,./third_party/cpython/PC/layout/support/pip.py,44,Unknown,numeric,False
extract_stack,./third_party/cpython/Lib/traceback.py,251,O(n),numeric,False
extract_stack,./third_party/cpython/Lib/asyncio/format_helpers.py,70,O(n),numeric,False
extract_zip,./third_party/cpython/PCbuild/get_external.py,27,Unknown,numeric,False
extractall,./third_party/cpython/Lib/tarfile.py,2368,Unknown,numeric,False
fail_if_improved,./third_party/cpython/Doc/tools/check-warnings.py,237,O(n),numeric,False
fail_if_new_news_nit,./third_party/cpython/Doc/tools/check-warnings.py,254,O(n),numeric,False
fail_if_regression,./third_party/cpython/Doc/tools/check-warnings.py,209,O(n),numeric,False
fallback_str,./third_party/cpython/Lib/multiprocessing/managers.py,326,O(n),numeric,False
fcompare,./third_party/cpython/Doc/includes/ndiff.py,55,Unknown,numeric,False
feed,./third_party/cpython/Lib/email/feedparser.py,536,O(n),numeric,False
feed,./third_party/cpython/Lib/email/header.py,438,Unknown,numeric,False
feed_data,./third_party/cpython/Lib/asyncio/streams.py,493,O(n),numeric,False
fetch,./third_party/cpython/Lib/idlelib/history.py,41,O(n log n),numeric,True
fetch_completions,./third_party/cpython/Lib/idlelib/autocomplete.py,161,O(n),numeric,False
fields,./third_party/cpython/Lib/dataclasses.py,1375,O(n),numeric,False
fileConfig,./third_party/cpython/Lib/logging/config.py,53,Unknown,numeric,False
fileContents,./third_party/cpython/Mac/BuildScript/build-installer.py,514,O(1),numeric,False
file_digest,./third_party/cpython/Lib/hashlib.py,195,Unknown,numeric,False
file_line_helper,./third_party/cpython/Lib/idlelib/outwin.py,30,Unknown,numeric,False
filemode,./third_party/cpython/Lib/stat.py,164,O(1),llm,False
filename,./third_party/cpython/Tools/gdb/libpython.py,1160,Unknown,numeric,False
fill,./third_party/cpython/Lib/textwrap.py,361,Unknown,numeric,False
fill_menus,./third_party/cpython/Lib/idlelib/editor.py,1224,Unknown,numeric,False
fillhints,./third_party/cpython/Tools/unicode/genmap_tchinese.py,196,O(n),numeric,False
filter,./third_party/cpython/Lib/fnmatch.py,53,Unknown,numeric,False
filter_and_parse_warnings,./third_party/cpython/Doc/tools/check-warnings.py,117,O(n^2),numeric,False
filter_by_kind,./third_party/cpython/Tools/c-analyzer/c_parser/match.py,125,O(n),numeric,False
filter_command,./third_party/cpython/Lib/tkinter/filedialog.py,173,Unknown,numeric,False
filter_forward,./third_party/cpython/Tools/c-analyzer/c_analyzer/match.py,158,Unknown,numeric,False
filter_traces,./third_party/cpython/Lib/tracemalloc.py,452,O(n),numeric,False
filter_warnings_by_diff,./third_party/cpython/Doc/tools/check-warnings.py,134,Unknown,numeric,False
filterfalse,./third_party/cpython/Lib/fnmatch.py,70,Unknown,numeric,False
filterwarnings,./third_party/cpython/Lib/_py_warnings.py,254,Unknown,numeric,False
finalize,./third_party/cpython/Tools/clinic/libclinic/parse_args.py,866,O(n^3),numeric,True
finalize_pending,./third_party/cpython/Lib/tomllib/_parser.py,223,O(n),numeric,True
find,./third_party/cpython/Lib/doctest.py,872,O(n),numeric,False
find,./third_party/cpython/Lib/gettext.py,488,O(n log n),numeric,True
find,./third_party/cpython/Lib/xml/etree/ElementTree.py,276,O(n),numeric,False
find,./third_party/cpython/Lib/xml/etree/ElementTree.py,595,O(n),numeric,False
find_again,./third_party/cpython/Lib/idlelib/search.py,77,Unknown,numeric,False
find_all_on_path,./third_party/cpython/PCbuild/prepare_ssl.py,30,O(n log n),numeric,True
find_all_submodules,./third_party/cpython/Lib/modulefinder.py,269,Unknown,numeric,False
find_class,./third_party/cpython/Lib/pickle.py,1684,Unknown,numeric,False
find_cookie,./third_party/cpython/Lib/tokenize.py,388,Unknown,numeric,False
find_cycles_in_scc,./third_party/cpython/Tools/peg_generator/pegen/sccutils.py,100,Unknown,numeric,False
find_device,./third_party/cpython/Android/android.py,350,Unknown,numeric,False
find_escaping_api_calls,./third_party/cpython/Tools/cases_generator/analyzer.py,715,Unknown,numeric,False
find_event,./third_party/cpython/Lib/idlelib/editor.py,712,Unknown,numeric,False
find_exe,./third_party/cpython/Tools/c-analyzer/distutils/msvccompiler.py,249,Unknown,numeric,False
find_exe,./third_party/cpython/Tools/c-analyzer/distutils/msvc9compiler.py,418,Unknown,numeric,False
find_executable,./third_party/cpython/Tools/c-analyzer/distutils/spawn.py,14,O(n log n),numeric,False
find_function,./third_party/cpython/Lib/pdb.py,132,O(n),numeric,False
find_good_parse_start,./third_party/cpython/Lib/idlelib/pyparse.py,136,O(n),numeric,False
find_head_package,./third_party/cpython/Lib/modulefinder.py,213,O(n),numeric,False
find_library,./third_party/cpython/Lib/ctypes/util.py,55,O(log n),numeric,False
find_library,./third_party/cpython/Lib/ctypes/util.py,293,Unknown,numeric,False
find_library,./third_party/cpython/Lib/ctypes/_aix.py,287,O(n),numeric,False
find_longest_match,./third_party/cpython/Lib/difflib.py,305,O(n),numeric,False
find_or_add,./third_party/cpython/PC/layout/support/appxmanifest.py,247,O(n),numeric,False
find_paragraph,./third_party/cpython/Lib/idlelib/format.py,83,Unknown,numeric,False
find_pid,./third_party/cpython/Android/android.py,374,O(n),numeric,False
find_shared,./third_party/cpython/Lib/ctypes/_aix.py,262,Unknown,numeric,False
find_spec,./third_party/cpython/Lib/importlib/util.py,69,Unknown,numeric,False
find_spec,./third_party/cpython/Lib/importlib/_bootstrap.py,1132,O(n),numeric,False
find_spec,./third_party/cpython/Lib/importlib/_bootstrap_external.py,718,O(n),numeric,False
